p1,p_flip,p0_same,p1_uncond,p2_uncond,p3_uncond,p4_uncond,mean_visits,sem_visits,mean_first_mistake_or_9,sem_first_mistake_or_9,prop_complete,prop_perfect,n_sims,log10_mean_visits
0.59392,0.77,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,31.625,0.17595359284014114,3.893625,0.012130573513795491,1.0,0.000625,8000,1.5000305341838744
0.59392,0.78,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,31.856,0.1745957823399562,3.88475,0.012051258597828027,1.0,0.00125,8000,1.5031912426833343
0.59392,0.79,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,32.664625,0.18624004468817265,3.87075,0.011770901577746462,1.0,0.00025,8000,1.5140776767194468
0.59392,0.8,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,33.135875,0.18678264465037883,3.863125,0.011907361271643338,1.0,0.000375,8000,1.520298443243226
0.59392,0.81,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,34.29275,0.19822614643464365,3.825125,0.011464211499926167,1.0,0.000625,8000,1.535202313401237
0.59392,0.8200000000000001,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,34.22725,0.19646308660340553,3.828125,0.011591852501970012,1.0,0.0005,8000,1.5343720070022486
0.59392,0.8300000000000001,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,35.06425,0.20118744317327267,3.799375,0.011236107307929398,1.0,0.000625,8000,1.5448645540762422
0.59392,0.84,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,36.045125,0.209031631265834,3.797125,0.011300411683204344,1.0,0.000875,8000,1.5568465359413155
0.59392,0.85,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,36.517375,0.21297551405001933,3.777125,0.010893348884898343,1.0,0.000375,8000,1.5624995513379325
0.59392,0.86,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,37.022375,0.21018832433411394,3.755125,0.010825481660347603,1.0,0.00075,8000,1.5684642754733378
0.59392,0.87,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,38.154625,0.2220468055650758,3.745375,0.010515772028460121,1.0,0.000125,8000,1.5815471894792255
0.59392,0.88,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,38.8335,0.22697557568545723,3.724125,0.010529000689942806,1.0,0.0005,8000,1.5892065345631905
0.59392,0.89,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,39.665375,0.23329657316397326,3.712,0.010414319817307184,1.0,0.00025,8000,1.5984115645004482
0.59392,0.9,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,41.144375,0.2465268890928586,3.717625,0.010407315165209203,1.0,0.0005,8000,1.6143104695982888
0.59392,0.91,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,41.95025,0.25037433530747527,3.691125,0.010166271363240992,1.0,0.000375,8000,1.6227345533243605
0.59392,0.92,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,42.60075,0.25536323634677166,3.694,0.010006023938827203,1.0,0.00025,8000,1.6294172450650242
0.59392,0.93,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,43.15025,0.25837047776431427,3.66575,0.009944381756980473,1.0,0.00025,8000,1.6349833162344487
0.59392,0.9400000000000001,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,44.609125,0.26839793897961084,3.655875,0.009652047363081182,1.0,0.0,8000,1.6494237047166551
0.59392,0.9500000000000001,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,46.360125,0.28262349314575147,3.648375,0.009516928544072878,1.0,0.00025,8000,1.666144598273807
0.59392,0.96,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,47.166875,0.29045032689058164,3.63525,0.009614766515854366,1.0,0.000625,8000,1.673637103398256
0.59392,0.97,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,48.821,0.30230889617837675,3.60175,0.009380731152320644,1.0,0.0,8000,1.6886066708213183
0.59392,0.98,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,50.269125,0.30852828809505656,3.609875,0.009387595614202925,1.0,0.0,8000,1.7013013258292506
0.59392,0.99,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,51.24375,0.316494372901316,3.591,0.00918254675433847,1.0,0.00025,8000,1.7096409037563984
0.59392,1.0,0.0335,0.59392,0.32216666666666666,0.05041333333333342,0.0,52.938125,0.3324153174922296,3.576125,0.008862022341253271,1.0,0.000125,8000,1.7237685550882202
0.6010850000000001,0.0,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,14.399875,0.05716860287072922,6.475875,0.01735374288434305,1.0,0.04325,8000,1.1583587221615095
0.6010850000000001,0.01,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,14.5415,0.056755229831832746,6.426625,0.01767211225676849,1.0,0.041125,8000,1.1626092076318637
0.6010850000000001,0.02,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,14.559875,0.05748936859528516,6.385,0.017606231068049535,1.0,0.039625,8000,1.1631576464712994
0.6010850000000001,0.03,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,14.665125,0.05819135456418872,6.30525,0.01800398074323635,1.0,0.04025,8000,1.1662857690948782
0.6010850000000001,0.04,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,14.827,0.059137095164567076,6.254625,0.018217000880002387,1.0,0.039125,8000,1.1710532875593762
0.6010850000000001,0.05,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,14.983125,0.060381584703188135,6.192,0.018225902527457115,1.0,0.0375,8000,1.175602402730269
0.6010850000000001,0.06,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.058,0.05875940208525506,6.1595,0.018013481880002548,1.0,0.030125,8000,1.1777672928046456
0.6010850000000001,0.07,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.203875,0.062028630018037746,6.107125,0.018299535880003978,1.0,0.030625,8000,1.1819542903553362
0.6010850000000001,0.08,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.338875,0.061879285488307324,6.024375,0.018747107488270614,1.0,0.02925,8000,1.1857935082955746
0.6010850000000001,0.09,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.3605,0.061768828241013145,6.02025,0.01867213360222011,1.0,0.031625,8000,1.186405352655567
0.6010850000000001,0.1,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.576,0.06352534874946944,5.918,0.01904891355533052,1.0,0.027375,8000,1.1924559385119753
0.6010850000000001,0.11,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.6775,0.06394194859674511,5.90925,0.01883354434211895,1.0,0.026625,8000,1.1952768094473873
0.6010850000000001,0.12,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.721375,0.06408012501138367,5.836875,0.019159306855332008,1.0,0.02975,8000,1.1964905269958896
0.6010850000000001,0.13,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.78925,0.06584562445956495,5.824,0.018841042251137242,1.0,0.027625,8000,1.1983615012180926
0.6010850000000001,0.14,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,15.95025,0.06642400458972432,5.756875,0.01912338535093316,1.0,0.0265,8000,1.202767494463394
0.6010850000000001,0.15,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.114125,0.06564788660858699,5.672875,0.019106541073303878,1.0,0.023375,8000,1.2072067282170333
0.6010850000000001,0.16,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.18475,0.06688945323858478,5.660375,0.018984830402061784,1.0,0.024,8000,1.2091059954000674
0.6010850000000001,0.17,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.326375,0.06705324423260323,5.588625,0.018943186287164408,1.0,0.02075,8000,1.2128897675744224
0.6010850000000001,0.18,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.480875,0.06870098621916071,5.573125,0.019112391326954727,1.0,0.02,8000,1.2169802654669122
0.6010850000000001,0.19,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.68025,0.06976355324492632,5.482125,0.019235548116333774,1.0,0.021,8000,1.222202555462801
0.6010850000000001,0.2,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.7325,0.07161950075126873,5.46575,0.019193733798160254,1.0,0.022875,8000,1.223560833675538
0.6010850000000001,0.21,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,16.879625,0.07244319574327227,5.41125,0.019213415211851662,1.0,0.01775,8000,1.2273627940526834
0.6010850000000001,0.22,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.017375,0.07232699556844505,5.324625,0.01894185974048426,1.0,0.015875,8000,1.2308925692070243
0.6010850000000001,0.23,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.17275,0.07218670961346071,5.327875,0.018919173209636885,1.0,0.01475,8000,1.2348398475309386
0.6010850000000001,0.24,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.265375,0.07364261193737288,5.307,0.019089805593161445,1.0,0.016875,8000,1.2371760155648275
0.6010850000000001,0.25,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.412125,0.07603992376901574,5.257375,0.018831448871640247,1.0,0.0155,8000,1.2408517762555984
0.6010850000000001,0.26,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.68675,0.07730487572051177,5.2175,0.01881504635912936,1.0,0.0155,8000,1.2476480371642034
0.6010850000000001,0.27,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.773875,0.07699831266375913,5.153625,0.018684463695001288,1.0,0.01275,8000,1.2497821215394
0.6010850000000001,0.28,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,17.896,0.07823686391886807,5.109625,0.018769855043504445,1.0,0.013,8000,1.2527559710885734
0.6010850000000001,0.29,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.091125,0.07913780230247762,5.072125,0.018606178994731104,1.0,0.014,8000,1.2574655743833387
0.6010850000000001,0.3,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.062375,0.07908202887403198,5.072625,0.01863279296814085,1.0,0.012375,8000,1.2567748545920787
0.6010850000000001,0.31,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.429125,0.08220704405072791,5.015875,0.018278939739537006,1.0,0.0105,8000,1.2655047157566348
0.6010850000000001,0.32,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.520375,0.08179683335964377,4.97675,0.018315959270073675,1.0,0.0115,8000,1.2676497760166447
0.6010850000000001,0.33,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.828125,0.08440746309139414,4.9375,0.018117401822035563,1.0,0.0105,8000,1.274807072927
0.6010850000000001,0.34,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.8855,0.08374227764327354,4.914,0.018159652299024137,1.0,0.010625,8000,1.276128487409051
0.6010850000000001,0.35000000000000003,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,18.926625,0.0845965777161939,4.9005,0.01807251492527992,1.0,0.009375,8000,1.2770731773787707
0.6010850000000001,0.36,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,19.38325,0.0901434587759007,4.85275,0.017982250967446538,1.0,0.008875,8000,1.2874265972106025
0.6010850000000001,0.37,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,19.294875,0.08625479234771388,4.81075,0.017752639218223343,1.0,0.00775,8000,1.2854419693813164
0.6010850000000001,0.38,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,19.632375,0.09010139782577263,4.7965,0.017456705325464554,1.0,0.00825,8000,1.2929728409654115
0.6010850000000001,0.39,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,19.682,0.09073113312041607,4.764625,0.017766855625482157,1.0,0.008,8000,1.2940692274708907
0.6010850000000001,0.4,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,19.945125,0.09087155865185954,4.7035,0.017152375761079895,1.0,0.005375,8000,1.2998367624628613
0.6010850000000001,0.41000000000000003,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,20.105125,0.09179648027577501,4.684,0.01713890946872706,1.0,0.0065,8000,1.3033067775951834
0.6010850000000001,0.42,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,20.428875,0.09630256059520963,4.641875,0.01719162963663045,1.0,0.00825,8000,1.3102444510795959
0.6010850000000001,0.43,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,20.618625,0.09660746031671405,4.649875,0.016952414535743837,1.0,0.007375,8000,1.314259699995825
0.6010850000000001,0.44,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,20.90475,0.09903360230995241,4.59175,0.016419696799663326,1.0,0.0045,8000,1.3202449781878116
0.6010850000000001,0.45,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,20.92925,0.09879176600970555,4.55625,0.016662508727293614,1.0,0.008375,8000,1.3207536656680001
0.6010850000000001,0.46,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,21.353,0.10057165086205776,4.523375,0.01668825225697104,1.0,0.006625,8000,1.3294589000597221
0.6010850000000001,0.47000000000000003,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,21.294875,0.09913532515397094,4.482625,0.016270997413848978,1.0,0.005,8000,1.3282750951273272
0.6010850000000001,0.48,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,21.646,0.10308995558427501,4.49125,0.016436216058974527,1.0,0.006875,8000,1.3353776541108293
0.6010850000000001,0.49,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,21.837125,0.10387455574977637,4.466625,0.0162303709689458,1.0,0.0045,8000,1.3391954600938345
0.6010850000000001,0.5,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,22.213375,0.10845368153641315,4.436875,0.01590702780184158,1.0,0.00475,8000,1.3466145483063094
0.6010850000000001,0.51,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,22.564375,0.1091804848849227,4.428,0.015897400445280815,1.0,0.004125,8000,1.3534233087043668
0.6010850000000001,0.52,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,22.665875,0.11226243713903561,4.41125,0.015921200182913597,1.0,0.00425,8000,1.35537248934823
0.6010850000000001,0.53,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,22.817125,0.1124749040555366,4.35125,0.01551053679862411,1.0,0.004125,8000,1.3582609216205432
0.6010850000000001,0.54,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,23.06425,0.11105120120173641,4.333125,0.015242354902368145,1.0,0.003125,8000,1.3629393368477218
0.6010850000000001,0.55,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,23.4635,0.11674667957654734,4.324125,0.015427475455230523,1.0,0.00375,8000,1.370392795388682
0.6010850000000001,0.56,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,23.724375,0.11794520281164537,4.32125,0.015479979276707734,1.0,0.003875,8000,1.3751947801034814
0.6010850000000001,0.5700000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,23.901875,0.121264407154788,4.27275,0.014920958717978982,1.0,0.00325,8000,1.3784319708315464
0.6010850000000001,0.58,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,24.195625,0.12158607498034268,4.234875,0.014730604727448549,1.0,0.00175,8000,1.3837368449007468
0.6010850000000001,0.59,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,24.701,0.1265086970579648,4.223625,0.014642964504261393,1.0,0.003,8000,1.3927145356762956
0.6010850000000001,0.6,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,25.02675,0.1260132253825324,4.198375,0.014450264571631509,1.0,0.00325,8000,1.3984044553329988
0.6010850000000001,0.61,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,25.22225,0.13027378679008325,4.187625,0.014668789285222616,1.0,0.003,8000,1.401783826051422
0.6010850000000001,0.62,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,25.547875,0.1320643304282739,4.16375,0.014356584068843317,1.0,0.002875,8000,1.4073547825860317
0.6010850000000001,0.63,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,25.87175,0.13458021017708702,4.133,0.014094589642204832,1.0,0.00275,8000,1.4128258059735408
0.6010850000000001,0.64,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,26.294,0.1363787983781969,4.12475,0.014015098378545907,1.0,0.00225,8000,1.4198566585972712
0.6010850000000001,0.65,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,26.448125,0.13821785935662406,4.120125,0.014022934906245486,1.0,0.00275,8000,1.4223948888091158
0.6010850000000001,0.66,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,27.1085,0.14437465228972146,4.0745,0.013613573554475525,1.0,0.00175,8000,1.4331054873427247
0.6010850000000001,0.67,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,27.364625,0.14383980390462262,4.064125,0.013617307073293384,1.0,0.001875,8000,1.437189501024235
0.6010850000000001,0.68,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,27.65075,0.1467862266332528,4.031,0.013429069866885277,1.0,0.0025,8000,1.4417069156206068
0.6010850000000001,0.6900000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,28.313625,0.1503646084833709,4.0155,0.013118125986728265,1.0,0.001,8000,1.4519954757484475
0.6010850000000001,0.7000000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,28.8375,0.1533017225800749,3.985125,0.013081833151041906,1.0,0.001125,8000,1.4599576075291498
0.6010850000000001,0.71,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,29.210625,0.15613901718583298,4.006125,0.012990411055632508,1.0,0.001375,8000,1.4655408493784563
0.6010850000000001,0.72,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,29.534125,0.1617356036444439,3.975375,0.012837607903887768,1.0,0.00175,8000,1.4703241086523806
0.6010850000000001,0.73,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,30.017875,0.164585898546312,3.9525,0.01262761461366928,1.0,0.0015,8000,1.4773799447880314
0.6010850000000001,0.74,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,30.325125,0.16612825140922421,3.910375,0.012289443588903472,1.0,0.001,8000,1.4818025997017878
0.6010850000000001,0.75,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,30.688625,0.1679169685877944,3.914625,0.01222183232253004,1.0,0.001875,8000,1.4869774303578525
0.6010850000000001,0.76,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,31.685875,0.17601915138204005,3.890125,0.01212924978654587,1.0,0.000875,8000,1.5008657045944347
0.6010850000000001,0.77,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,31.541625,0.1738994890704376,3.890125,0.012047809106219581,1.0,0.000875,8000,1.498884064083356
0.6010850000000001,0.78,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,32.8345,0.18499673427580174,3.860625,0.011747806286321827,1.0,0.001375,8000,1.516330407287408
0.6010850000000001,0.79,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,33.357125,0.18897107807900304,3.83475,0.011862931586700178,1.0,0.000875,8000,1.5231886123961194
0.6010850000000001,0.8,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,33.98175,0.19392557337336538,3.824625,0.011548820202855557,1.0,0.001375,8000,1.5312457405063427
0.6010850000000001,0.81,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,34.534875,0.20024091120350962,3.825375,0.011509580682101747,1.0,0.000625,8000,1.5382578884033071
0.6010850000000001,0.8200000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,34.697125,0.19626900011679818,3.803375,0.011285172597791547,1.0,0.00025,8000,1.540293490688184
0.6010850000000001,0.8300000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,35.4165,0.20140222212188835,3.783625,0.011081683440947078,1.0,0.00025,8000,1.5492056402591394
0.6010850000000001,0.84,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,36.070375,0.20256409620551172,3.771625,0.011035973292382904,1.0,0.000625,8000,1.557150657416343
0.6010850000000001,0.85,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,37.23125,0.21696942444980757,3.74425,0.010640166532083922,1.0,0.000125,8000,1.57090761744292
0.6010850000000001,0.86,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,38.0095,0.22357385385430448,3.747,0.010768048516727965,1.0,0.0005,8000,1.579892156667845
0.6010850000000001,0.87,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,38.917625,0.22925637882254382,3.738375,0.010750249574084925,1.0,0.000625,8000,1.5901463290046733
0.6010850000000001,0.88,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,39.94075,0.23447307069746365,3.724,0.01061359180680038,1.0,0.000125,8000,1.6014162157125318
0.6010850000000001,0.89,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,40.377125,0.24314566661508916,3.700625,0.010314467979643345,1.0,0.0005,8000,1.6061353923419752
0.6010850000000001,0.9,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,41.572375,0.24635028423007635,3.684625,0.010127414365823692,1.0,0.000625,8000,1.6188048361475662
0.6010850000000001,0.91,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,42.804625,0.25552274739340974,3.670625,0.010046691279848509,1.0,0.00025,8000,1.6314906966641198
0.6010850000000001,0.92,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,44.453375,0.26644413546433576,3.644,0.009697667533713934,1.0,0.000375,8000,1.6479047391697585
0.6010850000000001,0.93,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,44.935875,0.27251663442357343,3.645625,0.009781289747549436,1.0,0.0005,8000,1.65259320277467
0.6010850000000001,0.9400000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,45.964375,0.28269678396893755,3.639625,0.009699219905756468,1.0,0.0,8000,1.6624213591792227
0.6010850000000001,0.9500000000000001,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,47.852375,0.2951066904142683,3.607375,0.009452578752780095,1.0,0.000375,8000,1.6799034974691371
0.6010850000000001,0.96,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,49.078125,0.30119657012867695,3.622375,0.00935823124224727,1.0,0.0,8000,1.6908879624146176
0.6010850000000001,0.97,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,50.2695,0.3092549026177259,3.583625,0.008936139504592051,1.0,0.0,8000,1.701304565587716
0.6010850000000001,0.98,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,51.19225,0.31185559435603183,3.59725,0.009113009138283815,1.0,0.000125,8000,1.7092042180657732
0.6010850000000001,0.99,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,53.5555,0.33501943185614647,3.59,0.00897900761900934,1.0,0.0,8000,1.728804078286343
0.6010850000000001,1.0,0.0335,0.6010850000000001,0.32216666666666666,0.04324833333333333,0.0,55.421125,0.3463572473034769,3.5725,0.00871829798985903,1.0,0.0,8000,1.7436753373309697
0.60825,0.0,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,14.402125,0.05881738685262544,6.531875,0.01698261019920148,1.0,0.044375,8000,1.1584265759623753
0.60825,0.01,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,14.463,0.05735543854588986,6.47275,0.017450150233032216,1.0,0.044875,8000,1.1602583862026694
0.60825,0.02,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,14.59825,0.0575596538940867,6.3985,0.01754638718405876,1.0,0.042375,8000,1.164300796818969
0.60825,0.03,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,14.67825,0.05820880002403013,6.35075,0.01796279870885052,1.0,0.042,8000,1.1666742803315795
0.60825,0.04,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,14.674875,0.05809883196830539,6.307,0.0181498292564353,1.0,0.03825,8000,1.1665744106323306
0.60825,0.05,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,14.932875,0.06009599691662125,6.249375,0.018287706080755098,1.0,0.0425,8000,1.1741434297231974
0.60825,0.06,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.0795,0.06104906504028368,6.186,0.018388148778545867,1.0,0.03575,8000,1.1783869416106152
0.60825,0.07,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.08025,0.06010607568897956,6.093375,0.018698281121174904,1.0,0.0355,8000,1.1784085413162821
0.60825,0.08,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.31675,0.06113730163242291,6.02225,0.018859217267611965,1.0,0.02825,8000,1.1851666238604681
0.60825,0.09,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.3145,0.06200295770844786,6.014125,0.01882577984560598,1.0,0.03475,8000,1.1851028221817224
0.60825,0.1,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.422125,0.06280588155492772,5.9435,0.01916189228689332,1.0,0.031625,8000,1.1881442188634488
0.60825,0.11,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.470375,0.06351319379188139,5.90575,0.01917431417229824,1.0,0.0325,8000,1.1895008410721433
0.60825,0.12,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.564,0.06315199143140872,5.83775,0.019252582941809166,1.0,0.028,8000,1.192121222131705
0.60825,0.13,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.778125,0.06546724605163312,5.801625,0.01930882308047202,1.0,0.02575,8000,1.1980553923755803
0.60825,0.14,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,15.85075,0.06522291436494755,5.716125,0.0193920603481797,1.0,0.0275,8000,1.2000498162796593
0.60825,0.15,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.12025,0.06676052998016795,5.7125,0.019232828873135325,1.0,0.0255,8000,1.2073717727531021
0.60825,0.16,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.131875,0.06695401110461754,5.63175,0.01946638409415607,1.0,0.02475,8000,1.2076848481594986
0.60825,0.17,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.325375,0.06776300422623391,5.586875,0.01932639465829532,1.0,0.020125,8000,1.2128631659691769
0.60825,0.18,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.461,0.06921232670753841,5.534125,0.019201087749609942,1.0,0.022,8000,1.2164562149157416
0.60825,0.19,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.514,0.0688844585779637,5.49,0.019360962162479997,1.0,0.023375,8000,1.2178522802598932
